danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,popularity,release_date_ordinal
0.285,0.0888,-26.04,0.0361,0.988,0.908,0.117,0.0365,73.695,79yJzE3W5a5tTH6lZ6Sz1t,209440,25,737980
0.309,0.392,-14.681,0.0296,0.814,0.919,0.0965,0.177,103.393,0smHgnEPwiaUbeITveQEcg,254600,23,736634
0.451,0.427,-10.36,0.0271,0.592,0.00148,0.102,0.0565,110.793,3KwwWYRDpF5kSwm5sFrjWa,326773,23,738267
0.312,0.275,-19.232,0.0294,0.989,0.893,0.0765,0.55,137.499,1DCksP8NjTjm3i0qM96xCW,126853,28,736958
0.357,0.192,-20.929,0.036,0.898,0.281,0.113,0.334,171.387,5oEUDWZ881K3A2HH82ZIQ4,460133,23,735079
0.469,0.222,-19.578,0.0341,0.493,0.829,0.152,0.154,131.894,3mxdQvIIltmVakO8btAP6P,268974,21,736601
0.401,0.259,-21.94,0.0298,0.768,0.501,0.0872,0.314,82.2,5gQ5aZsBSgeMccCz8TkWhd,373020,22,736167
0.195,0.0659,-25.406,0.0395,0.838,0.833,0.0996,0.0793,70.489,0fZ6bKJwwEdb0zsexcqANR,410914,24,737931
0.59,0.198,-12.918,0.0534,0.899,0.72,0.114,0.41,98.559,4HUYWxC3FMK9lj1fBe0lZE,186440,26,735149
0.402,0.266,-15.274,0.0433,0.829,0.89,0.0791,0.239,133.713,7HEv4ibZo1IWUCjHYBQI72,746440,20,738190
0.606,0.322,-15.36,0.0524,0.74,0.000194,0.12,0.685,119.526,3OCeWssFnu0U02ZrrmVEkF,170627,24,738330
0.526,0.432,-16.928,0.0442,0.367,0.937,0.183,0.8,138.44,2QJg3WPi2to3IOA3WfHBlO,217119,24,736937
0.793,0.253,-10.805,0.0495,0.0365,0.0116,0.112,0.394,124.213,2mZ0QLCW5z8mdiZXyPfxD8,277000,21,734869
0.47,0.634,-19.408,0.0668,0.467,0.712,0.715,0.332,103.979,0zPQdluME5KFSBV7VTdOXL,529200,9,735008
0.686,0.34,-12.655,0.0298,0.77,0.00131,0.118,0.462,112.065,2t9UI29HPyf95U6OyGpAcF,305360,13,734869
0.722,0.682,-8.479,0.102,0.275,0.285,0.274,0.9,101.968,5k6AHDxbQVFXgq6wVxc7OS,245653,15,734869
0.434,0.567,-6.949,0.0368,0.165,5.83e-05,0.081,0.455,90.082,08bLTgGNu4kAuZm9mvlctd,314013,30,735009
0.406,0.749,-5.338,0.0327,0.025,0.00148,0.432,0.612,78.983,36tYUKrRu9s6OUxndF0lNL,298920,21,735030
0.423,0.615,-8.78,0.0392,0.506,0.25,0.815,0.611,138.39,2fy79x3d2o7e03OuEtT8Hx,294840,33,729025
0.47,0.492,-17.944,0.059,0.911,0.871,0.979,0.846,81.424,6RmIYlQV8drfpPfbN2c1kg,368973,11,730434
0.399,0.326,-9.239,0.0386,0.864,0.0,0.191,0.546,79.206,6Rqn2GFlmvmV4w9Ala0I1e,174000,69,717488
0.814,0.308,-13.034,0.0347,0.702,0.0542,0.105,0.522,114.09,79bObaLnajAgpR3ODhtvUE,219853,29,735029
0.277,0.242,-18.442,0.0342,0.694,0.464,0.113,0.285,175.384,2JOEPbuwVf0nafGnMSVEhH,824133,49,715876
0.323,0.588,-14.566,0.0829,0.281,0.372,0.0628,0.757,165.725,1dI1G8ZOVyvlDCXtwe7hwd,594707,2,731674
0.45,0.216,-16.192,0.0397,0.581,0.000793,0.081,0.593,172.705,4H9awLuiTxrLgnLJp0EIX8,325733,5,730357
0.502,0.0368,-20.097,0.0443,0.946,0.00071,0.114,0.253,68.811,6Ib4dITkFw1o7AxnySc7ue,274480,22,734503
0.294,0.307,-15.213,0.0304,0.885,0.0241,0.0923,0.264,89.204,35B9b9EvHVq56fa9LYIiHu,249747,19,734998
0.789,0.543,-9.176,0.0277,0.0656,0.0306,0.141,0.833,94.448,0WcJjOxn34dgJUx0qlkPje,215246,26,734869
0.532,0.795,-3.979,0.0358,0.0559,0.0,0.295,0.78,143.837,0mvkwaZMP2gAy2ApQLtZRv,199267,64,734969
0.304,0.957,-7.374,0.104,0.000249,0.112,0.482,0.47,180.132,6kNXlriqTQ7vKxjlzu4Ot0,271000,3,735030
0.285,0.979,-2.262,0.129,0.00405,0.061,0.267,0.323,165.976,5Ov7KyZfodsafPIn0hgGWT,465960,34,734798
0.576,0.479,-10.837,0.0289,0.511,0.0309,0.0786,0.34,115.027,2qcDcCNM9i4xFq5cy7mdCM,296893,10,734869
0.644,0.623,-13.862,0.059,0.389,0.0202,0.0617,0.676,126.553,1I6l01BaBgBCVkfQCpIlR6,306974,54,719314
0.443,0.727,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,1xKQbqQtQWrtQS47fUJBtl,253333,64,718656
0.447,0.484,-10.401,0.0444,0.225,2.17e-05,0.176,0.628,97.397,5hZHU4ODhJJhB28Q5MdQHa,177520,47,718432
0.62,0.398,-15.676,0.0303,0.556,6.91e-06,0.273,0.677,106.265,3ET8TZWF5sP4SPfJK1lKun,166600,46,718372
0.591,0.416,-15.476,0.0459,0.43,0.0,0.648,0.803,126.881,5v0ibjQegpYdMUGL95dI1a,161000,45,718067
0.568,0.898,-8.833,0.0862,0.0285,0.0787,0.484,0.833,110.824,0hnlRgTh80b1emNnM0jmwt,301520,43,736762
0.439,0.561,-9.507,0.0345,0.0026,1.18e-05,0.319,0.794,162.903,1nE3arIIBRNwzzbBxhhSC4,150533,40,718432
0.404,0.612,-11.239,0.0449,0.00733,0.19,0.641,0.663,93.851,5FDGmW9TgycCTVwPnKZ4xC,338720,38,718560
0.555,0.694,-8.453,0.0426,0.101,0.0,0.123,0.602,127.423,4GVRHAwABAV0v63YX9Go0p,482278,38,733773
0.535,0.816,-8.534,0.0286,0.044,0.000435,0.117,0.726,105.635,4f2kQCUusGjKrUeowAtUOc,192560,35,718432
0.738,0.474,-13.625,0.0401,0.201,0.0788,0.0422,0.819,105.965,1U0JgQRSufNmWPvD9aklZt,161400,34,718432
0.353,0.438,-14.155,0.0358,0.192,0.085,0.108,0.728,82.004,4SoICrZ3Gf9Dlv8XdJ166H,356360,34,718798
0.32,0.541,-14.153,0.0347,0.369,0.887,0.294,0.693,185.051,6qwwAbxSYq9MTEIn0UMFNA,403533,34,718432
0.326,0.563,-12.352,0.0328,0.0403,0.00098,0.26,0.534,192.345,0H0g1bov9Zf2Ebqgod7R9R,266000,32,718067
0.536,0.718,-8.401,0.0309,0.00999,0.15,0.327,0.464,105.231,1IQmZ2Hz0HEtb8rwXNci4i,494933,31,718437
0.396,0.417,-12.153,0.0336,0.328,0.0024,0.272,0.467,90.894,0KwbZlIbKH0ntZjrvPsxXU,271173,31,729025
0.436,0.482,-14.546,0.0385,0.0658,0.00318,0.177,0.501,119.249,68dutymBmCsq2jVjPe4Jek,392440,31,735688
0.311,0.615,-7.042,0.0328,0.00395,0.0176,0.13,0.393,152.365,1D5PLr1KOnXSo5sJyPUmXP,272493,30,730978
0.483,0.692,-9.995,0.0363,0.102,1.21e-05,0.102,0.935,89.05,6pW2lKORQaIC6JR4qBNG9e,208493,30,718067
0.532,0.377,-11.323,0.0404,0.0398,0.0364,0.0998,0.654,81.475,41849X1PrqMv0elH2prPWp,310360,29,729807
0.272,0.832,-6.896,0.0632,0.0026,0.147,0.0547,0.625,85.399,67kP4RjiGxSggSO5YniuLC,635272,29,719163
0.448,0.605,-9.105,0.054,0.084,0.00656,0.1,0.52,129.345,0ejMOOcG8JLEum6LfoPVtl,295213,29,718798
0.448,0.571,-9.5,0.0372,0.14,0.00781,0.108,0.317,77.471,32j6XpAsQ47PFtSyXHTMuI,313480,28,718798
0.715,0.544,-7.659,0.0377,0.484,0.0,0.0731,0.87,116.308,6URPlvJyBNQfASywtcLKKj,133133,28,717702
0.498,0.473,-16.07,0.0719,0.748,0.067,0.681,0.677,128.503,1w7Gu4ohc5YLkgJMdRwin1,392000,27,726707
0.655,0.648,-8.708,0.0345,0.102,0.0,0.0946,0.712,125.603,0KFnCHVyyzOQvWoJbjXi1n,159000,27,719893
0.687,0.58,-10.354,0.055,0.628,0.19,0.206,0.964,129.415,7uEw55wwByGZnEUTX0MaEI,162587,27,733042
0.478,0.764,-10.734,0.0341,0.129,0.0482,0.0772,0.872,131.003,1RCaB8ZclzAsuw9jRi0SIx,198867,26,726468
0.242,0.55,-8.859,0.0304,0.348,1.2e-05,0.142,0.385,175.656,23fMtT3EAnM0Nz3DPVKQxL,250960,26,717702
0.475,0.519,-12.645,0.03,0.0214,0.252,0.116,0.857,126.528,5Osu3BeGYl2t0auN3IXHam,505267,25,718067
0.355,0.516,-12.447,0.0458,0.0341,0.0503,0.267,0.533,142.984,3dHhbraAAG40gNtVUkn0uf,383000,25,718798
0.554,0.483,-20.442,0.0319,0.317,0.955,0.222,0.932,127.628,77LqKLpqMUiXqqrnrZx7hX,172947,25,733042
0.469,0.644,-14.204,0.0435,0.155,0.129,0.088,0.615,129.54,1yC4zXWJuywuVp5Hm5nobQ,941773,24,719528
0.301,0.416,-16.015,0.0348,0.0296,0.0,0.329,0.517,89.081,2AXigUpz4ycfVS550RH8wI,235133,25,735520
0.389,0.662,-9.655,0.0738,0.341,0.137,0.428,0.54,77.732,0Ta7eXWE6geBJjuj9tAuzb,384533,24,718067
0.696,0.666,-10.225,0.0719,0.368,0.0,0.165,0.731,103.326,1I6z0Y0PBQvDPJUmsV8Uk4,135027,23,730851
0.448,0.875,-6.482,0.0319,0.431,0.000261,0.558,0.893,146.534,7xwf45gey53Ftmo3duaAei,137347,22,717337
0.514,0.559,-8.852,0.126,0.568,0.0,0.115,0.756,102.037,2ENMAIS4aSOHzqaPIXCHiI,118093,21,732806
0.298,0.618,-9.129,0.0338,0.262,0.00779,0.112,0.32,171.174,6PKIEPXO7B1tIH1XMUy3fV,218667,20,718432
0.754,0.595,-8.791,0.0365,0.382,0.000314,0.284,0.733,97.773,6Hrik94vQpSpxSjMfFKGfC,202305,20,733681
0.679,0.489,-14.14,0.0327,0.0224,0.0159,0.0848,0.863,102.357,3i9f1ZX8IbZVsZSoSuHO8D,160496,19,717702
0.294,0.931,-6.744,0.113,0.0864,0.0274,0.367,0.573,133.948,2oRsUm3jbPiZNp3cIs6cOP,162893,18,734869
0.4,0.45,-11.342,0.0597,0.0619,0.0293,0.109,0.514,139.294,2yb0ZoqqGX4XDzt2CZarWF,375800,18,733773
0.689,0.494,-17.853,0.0631,0.159,0.046,0.0935,0.771,111.334,6FNHbGuJ8GkB0bty9Jm3c6,238320,16,718067
0.389,0.0801,-22.977,0.0373,0.837,0.00325,0.135,0.125,124.045,1rxnKNmNwu6LSEKZ71LFBQ,100253,16,721354
0.409,0.391,-11.222,0.0386,0.103,0.00125,0.0659,0.465,87.59,4KWLEtCcc13YDp6YogeVMB,582907,15,731278
0.27,0.768,-9.08,0.06,0.218,0.000602,0.0681,0.579,172.05,2HlO7aYhiN86NBC9j4l3SO,224600,15,733773
0.462,0.791,-11.879,0.0937,0.257,0.0203,0.251,0.59,77.977,6LzjPE9lvGc6xCXdvgf0VO,180880,13,718798
0.282,0.726,-13.627,0.0565,0.177,0.0547,0.322,0.41,138.607,3b5jvjpB3Uf88uilq0aGLF,361333,13,718798
0.506,0.659,-15.467,0.0455,0.423,0.708,0.307,0.825,158.816,4MT7JJWn6AOcUHvakxSbpN,159133,12,722693
0.753,0.577,-7.42,0.139,0.181,0.000964,0.108,0.435,84.997,1SWk8chKisB7HJvKizuf36,173678,42,738358
0.754,0.52,-7.488,0.0682,0.613,0.000522,0.126,0.471,145.851,2IbB995oiJcMJXTfkMHioG,199875,40,738470
0.62,0.805,-6.038,0.0389,0.0446,1.25e-06,0.468,0.851,121.28,0aSiH0zALY5KFZNSvbJePh,322347,45,738463
0.635,0.846,-7.226,0.0524,0.259,0.0145,0.0786,0.644,92.46,36XYWC37Rai5NjYNP8OHfD,213973,37,738533
0.55,0.55,-8.496,0.0384,0.0402,0.00179,0.124,0.547,104.545,5RXTvloOBm9W714kbJU0gQ,211667,38,738372
0.713,0.558,-9.541,0.105,0.0138,0.000108,0.0745,0.81,183.891,4eNkrXOXDrm64BRO08uB5L,286360,30,738498
0.551,0.635,-7.927,0.0383,0.164,0.000307,0.24,0.534,142.03,1caexDoRB92w8ph8YLYQvu,236219,40,738309
0.738,0.507,-6.991,0.0272,0.231,0.0014,0.0722,0.699,80.026,5EqHA3fTPCSLJDtUIqQySl,237244,26,737868
0.481,0.946,-6.305,0.0644,0.0624,0.844,0.115,0.692,161.804,5yw4C8rft1mCGdTlsrCY4X,152627,49,738407
0.56,0.843,-4.188,0.0641,0.112,0.0,0.197,0.892,152.598,2BbFd78ykW1pnR5vZreQkr,201240,41,737959
0.42,0.792,-4.817,0.0922,0.05,0.0,0.251,0.635,121.311,40KisYYaB1CQZ32qDkdo2L,219453,40,738533
0.393,0.943,-4.538,0.112,0.00318,1.02e-06,0.381,0.466,141.86,1SFK3eoJqXkmGvcfmdzWC1,169570,40,738428
0.679,0.918,-4.468,0.0913,0.0723,0.0957,0.0812,0.605,115.016,02OxBW5LOc4PAjf0dj1buK,243219,37,738411
0.797,0.273,-12.929,0.126,0.647,3.85e-06,0.101,0.635,88.024,2lt3INbrnQEZz57tKA05Zy,297893,43,738183
0.68,0.639,-6.233,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,02bJ6uGeHKfNOhIc9qyA8e,164867,64,738288
0.629,0.584,-7.015,0.0375,0.0108,0.0,0.115,0.714,123.953,6sEVFnBN97Fcq065OsUMVI,184760,45,738274
0.683,0.533,-10.771,0.0377,0.272,0.00282,0.102,0.534,128.975,06SriLLbBIQos2LyqeNXw3,181093,42,738235
0.52,0.824,-4.79,0.0805,0.185,0.0,0.636,0.667,93.086,6SAeWIxjMvNkzElv4cz43s,280416,33,738323
0.454,0.507,-6.014,0.032,0.161,0.197,0.0967,0.135,134.763,6FttMYQiHyM0lVZafG3eXO,674000,44,738183
0.497,0.718,-4.701,0.104,0.0293,1.85e-05,0.642,0.712,127.503,2DaEFCMaprAH4vZmzQYaxc,217067,49,738267
0.484,0.94,-4.849,0.0787,0.0807,0.00215,0.101,0.811,157.896,7lM1cf3zZuish0TjRnn5MB,197781,35,737921
0.624,0.935,-4.157,0.0455,0.003,1.32e-06,0.171,0.935,125.008,7vneiArcRtUop1FpF88CFd,273982,39,737937
0.475,0.977,-2.931,0.146,0.0603,0.000203,0.223,0.531,188.446,4lEfAkMl6Aq7YBG5g4neX5,264133,31,738316
0.739,0.79,-4.503,0.0658,0.567,0.000322,0.1,0.492,117.394,1b44sEBiYyl35EbYDgNGfk,155027,46,737966
0.421,0.645,-5.357,0.0405,0.0191,0.0,0.127,0.716,172.916,6Oxs28sGtuS3RYlOmIu5K7,253253,44,738001
0.219,0.58,-7.579,0.043,0.43,0.0852,0.119,0.32,184.312,7znaTjqonnsPcuQpOcQ7nT,334600,41,738309
0.602,0.571,-6.957,0.04,0.00272,0.267,0.149,0.719,127.983,0UqNIatgH3yQrJwqajOM2G,192840,44,738071
0.462,0.166,-15.406,0.0757,0.841,0.000133,0.754,0.318,127.655,2ElTJmWJbuHT7owpTe3upS,261573,39,738274
0.617,0.642,-6.295,0.0706,0.119,1.17e-05,0.333,0.274,130.224,16VBCT35j6Vs28NRKFszP1,193535,43,738225
0.465,0.751,-5.801,0.126,0.279,0.00764,0.208,0.618,149.501,5SefpS9fNKmduJWxxqH0tA,203100,34,737852
0.534,0.657,-6.112,0.0454,0.0495,0.000301,0.14,0.282,124.737,22ojTkfbwYxyMJwOPhDvUV,236440,41,735424
0.66,0.508,-9.007,0.143,0.328,0.0,0.105,0.456,83.997,5cR458T2K00QovnaTO8bSj,220971,32,738015
0.703,0.513,-7.246,0.183,0.426,0.000116,0.157,0.889,78.573,5X8hjt33EdQ8KUaUzcTNQv,155665,42,738208
0.445,0.804,-6.233,0.0547,0.0289,3.02e-06,0.371,0.756,200.179,5Wj3LM6AppledVJpn9mihn,223401,31,738057
0.706,0.327,-11.603,0.0687,0.717,0.0192,0.0958,0.632,131.312,4UmYFqPfd11pZiUMJHCFvG,270413,44,736244
0.554,0.5,-7.814,0.0441,0.617,0.0167,0.213,0.574,149.575,4FLsABaj5iQbOfp7akXEn5,401040,40,738106
0.739,0.79,-6.479,0.0357,0.49,0.0,0.923,0.812,110.666,6w23sxZepVSmRiTLDsP5ou,222707,33,738295
0.602,0.603,-7.953,0.0284,0.492,2.72e-06,0.383,0.496,74.923,1ldOtL1REeAmYMQAA0HOoH,222685,34,738309
0.488,0.659,-6.752,0.0361,0.011,0.0,0.112,0.204,127.532,7k0hyVgSg0woUwN1qAuuBf,228795,39,738211
0.591,0.42,-6.986,0.0317,0.0146,0.000121,0.101,0.52,129.918,51X5Rk23XIUiUid7GVlQZf,197783,36,737994
0.574,0.691,-7.805,0.0336,0.0142,0.000431,0.169,0.767,95.009,6qzA5ZUivvw1FCZJSVYoNE,136632,47,737861
0.579,0.522,-7.124,0.0232,0.000545,0.00811,0.0914,0.286,81.969,3b9xTm2eiaCRTGqUEWuzxc,257587,41,736237
0.549,0.508,-7.859,0.061,0.0934,0.000128,0.129,0.145,86.084,1D0czkpQYtcUMS9E7VTnAc,162955,44,738057
0.63,0.484,-5.241,0.0254,0.0966,0.501,0.0957,0.164,90.607,03Ni4MlXuPxBcLEUg2kPMA,383360,26,737987
0.815,0.524,-9.482,0.0405,0.244,0.00111,0.101,0.567,98.946,03medhiG64fBChIiDBTNPK,119975,34,738356
0.565,0.634,-6.497,0.0287,0.0346,0.0529,0.198,0.41,81.993,2bZQo6fEj21r1gDz8nKBbq,252162,30,738330
0.378,0.876,-8.811,0.0914,0.00276,0.00548,0.108,0.277,172.725,2TQjuRQINEQxEWpqaGZM7F,236543,31,738211
0.788,0.66,-9.186,0.0297,0.322,0.00018,0.0762,0.84,100.017,1fTW6CCD4RFNnsKhxWKCFs,292360,50,738141
0.374,0.542,-8.136,0.0552,0.699,8.79e-05,0.102,0.419,183.745,4cmSWeG4xfAJboduGW9g8A,223577,30,737840
0.337,0.809,-2.969,0.0327,0.00738,0.000272,0.319,0.319,145.879,59oXRNRnmmTbwgkZkV7l4g,258200,48,737112
0.279,0.723,-5.322,0.0472,0.0134,0.0,0.201,0.455,138.174,7Bu4ET2R5zKAeqM68l3Oqk,181625,35,737497
0.587,0.803,-6.279,0.0628,0.269,0.399,0.156,0.835,100.055,2Nb9zyzAm1pwUamEetGS7x,225359,29,738141
0.392,0.519,-7.438,0.031,0.526,0.000502,0.283,0.403,174.22,7ITdt0me2VEjKchX3iPzKp,213093,46,737931
0.643,0.619,-7.111,0.0439,0.131,4.24e-05,0.0784,0.466,71.742,10f3q2Od3xz3P4BmsP2AHY,256466,31,737560
0.385,0.832,-4.9,0.0891,0.0313,0.000717,0.132,0.673,179.839,0cSJAbriuoamIYy7AfK2lr,244536,34,737434
0.584,0.35,-13.942,0.0471,0.228,0.0719,0.0944,0.498,140.652,4q4F2OEZJ2EQuRNBKytiDr,235173,42,736181
0.49,0.847,-2.915,0.0298,0.038,0.0,0.107,0.537,83.994,4txC9c27Rw0GNtZzDKn1wW,211587,33,737616
0.349,0.827,-6.915,0.0473,0.0431,0.0048,0.217,0.854,96.186,4enetdR3Kx018u5L19yg7r,185160,28,737721
0.551,0.595,-10.266,0.0467,0.68,0.933,0.0866,0.667,100.81,1MSeG5WAl2HunFW6ACLgND,300663,26,737994
0.395,0.866,-7.047,0.069,0.113,9.85e-06,0.112,0.835,150.768,7jwSBQRGaNUaxtXWqM2Tr3,237373,34,736454
0.573,0.946,-4.872,0.0895,0.182,0.000205,0.161,0.882,160.788,5QN2EOIp6XFXCV85dOp35H,178665,28,737497
0.306,0.745,-4.64,0.0376,0.000295,2.6e-05,0.396,0.453,143.805,3v5hpjKoF63Lr9vLIKOpL8,245839,39,737845
0.509,0.504,-6.789,0.0267,0.351,0.15,0.31,0.327,104.755,4gjGoUooqRnpGvYZmtJOId,161320,42,736027
0.529,0.461,-8.878,0.0327,0.125,0.0,0.109,0.462,125.98,5THq6PaoknpouVWXSYb7TQ,225160,36,737602
0.602,0.901,-8.75,0.0542,0.0289,0.000244,0.222,0.738,112.324,5h4mGq3m2M9m6FjijWp0Gi,191893,27,735723
0.51,0.868,-5.749,0.0362,0.288,0.000185,0.344,0.871,106.849,4m0zS8ogujtTiLcAwCmHFT,188000,37,737497
0.483,0.908,-6.686,0.0633,0.0119,5.83e-05,0.131,0.483,123.98,7Akh76oQE1crm0aIz9B7IK,196160,31,738008
0.472,0.813,-5.919,0.0399,0.12,0.000109,0.382,0.684,134.922,7JDGQ1tmrKQCz9ptRTrt13,216085,32,736923
0.516,0.931,-6.291,0.0388,0.285,0.013,0.333,0.578,117.097,1wSTaoEcGPZy9osC25kn0m,261987,30,736543
0.759,0.852,-6.535,0.0448,0.774,0.0267,0.0917,0.889,80.619,06s7QRpHfeiKL3YCIRTKxg,306533,41,737483
0.52,0.71,-7.701,0.0422,0.0729,0.00131,0.0895,0.578,155.005,3Ph7cIWmtuvYYM0MSirpBo,285000,25,738008
0.858,0.395,-8.739,0.0465,0.233,0.000559,0.164,0.616,120.001,1l9LNsjdOQ3Wfkmnsjetxj,217627,40,737959
0.337,0.899,-10.53,0.155,0.0222,0.000133,0.389,0.321,124.083,2O3VFSBrlQBe13zmEAOqnv,196627,26,738053
0.698,0.0813,-12.993,0.0415,0.837,0.000824,0.154,0.254,65.059,4ZgLOQB66wNk4VNB9H98E2,438840,37,738106
0.354,0.523,-5.938,0.0269,0.514,2.66e-05,0.139,0.179,176.688,0FEqhGaxp8Gq5m2KvnunJU,203616,48,737609
0.785,0.43,-9.453,0.0653,0.316,0.00159,0.0829,0.491,85.99,59pMk1hZKKYQw1itapEMCI,247478,37,737560
0.626,0.398,-10.749,0.0426,0.562,9.2e-05,0.108,0.254,82.002,7piCuE6DVjnko9oTNTqVAO,208547,39,738006
0.568,0.632,-6.958,0.161,0.0245,0.000246,0.401,0.711,164.823,2Yf3wwS48rkAoBRXNJ34kz,156107,46,736048
0.679,0.569,-8.151,0.0334,0.036,0.0,0.118,0.653,90.005,4hDxqXmufOdDFlqnUqcamD,225267,40,737665
0.378,0.925,-3.781,0.185,0.0234,0.00062,0.18,0.584,108.525,5Xx8krVxg1pRy6CXieB7FS,234240,50,735815
0.543,0.696,-4.572,0.0426,0.601,0.215,0.384,0.849,92.15,3xRzUblYGZhVs52fMjii7R,253747,51,735964
0.494,0.969,-2.694,0.222,0.172,0.00158,0.148,0.165,121.214,7o1E1ehrs1aXZXEkQ9rHNH,169808,28,738449
0.541,0.41,-8.661,0.0368,0.485,0.0,0.0882,0.378,82.202,3BCsNM2w6HcCbrVWlhjTpk,268000,63,736479
0.582,0.79,-4.205,0.0421,0.0198,0.0,0.296,0.612,119.858,5sRyU2xqnQvCzL6L0OMD37,142444,45,737168
0.674,0.611,-6.322,0.0363,0.0415,1.13e-06,0.0726,0.782,175.929,0uxAAkgJwHFyGvoRbuCXLm,226413,47,736839
0.431,0.84,-4.365,0.06,0.0507,0.0,0.0997,0.4,176.264,6UGH2Ck4ynHaglhxgWFVLW,269887,26,737740
0.698,0.736,-5.525,0.0481,0.0664,2.16e-05,0.119,0.822,127.979,4qHSciBVrNNpUlI8TT9CHQ,214267,41,736549
0.535,0.432,-12.438,0.0362,0.843,0.0212,0.108,0.287,89.712,0iG8xWaMt2FdcNOkOZiz7H,154653,51,736475
0.282,0.484,-6.875,0.0352,0.374,5.59e-05,0.125,0.312,177.367,4dfRbmnFnT5yjjqHJ4mcdM,271678,30,737616
0.257,0.764,-6.904,0.0563,0.02,0.000685,0.296,0.446,180.135,0PcyGgEAKYaVpND2efXlar,292307,34,736013
0.381,0.593,-7.376,0.0382,0.396,0.00245,0.113,0.477,79.848,7ywUfT35DxrKOoq7ZL0VQ5,194571,33,736363
0.585,0.741,-6.954,0.0326,0.00381,8.96e-06,0.3,0.676,124.678,0SZuZRybxPKuZ5H6CsSPX3,222653,29,736383
0.525,0.869,-6.162,0.0592,0.0374,0.00201,0.304,0.302,104.659,3t8IB18uEO2pebnfLUv7B0,400368,34,737560
0.555,0.927,-4.167,0.0708,0.00155,0.0288,0.209,0.848,156.031,1XDLcR3ykWZx7p0UmMoLKp,212016,37,736810
0.576,0.478,-4.028,0.027,0.724,0.0,0.127,0.241,95.864,24f2KKU4S1JyRXjfqodERA,218992,33,736237
0.336,0.739,-5.394,0.0481,0.0325,5.9e-05,0.137,0.578,169.932,3aAFZx6mlVu3WrwgNEK9yM,203653,25,736230
0.633,0.469,-6.082,0.11,0.479,0.0,0.118,0.665,77.589,1XZkekqoxYjFZAWNsVU9vI,209120,27,736580
0.539,0.584,-7.415,0.0329,0.00848,0.0723,0.15,0.244,95.069,7Ep6MLL8ATx0fFczswsvR5,224907,43,734946
0.547,0.504,-10.093,0.032,0.789,0.0799,0.274,0.766,150.769,6zvGluRPhlmtPsK8nPtgCK,247307,36,735646
0.417,0.596,-5.412,0.0354,0.00889,0.000656,0.15,0.299,178.839,4FBwo4kO38ZKBFF29U9GCJ,186016,37,738008
0.357,0.757,-7.487,0.041,0.000843,0.00435,0.262,0.488,169.981,63KLrIZRl03tY9fmsfvvLw,329544,31,735901
0.568,0.849,-6.134,0.0362,0.00104,8.98e-06,0.0841,0.474,119.903,5kHCIdvSRoDgt4Fzfi0U7P,200139,31,738036
0.47,0.701,-7.692,0.0738,0.225,0.000673,0.31,0.687,126.636,6Xhgmbv1U7XP1EXuCKQ9Hp,214055,27,738195
0.4,0.767,-3.444,0.0367,0.00252,0.0334,0.249,0.482,167.885,5eoKQlJjP6A8JKjJVAcLUw,201587,26,736426
0.646,0.536,-8.257,0.0857,0.779,0.0369,0.148,0.656,99.458,3cOKBor2QHIg1V9n7Mue5Q,221214,37,737742
0.633,0.652,-6.246,0.0353,0.0496,8.35e-06,0.0961,0.881,90.067,12KxulDULE8bgL0IczZfQn,179029,39,737496
0.51,0.723,-6.72,0.0331,0.0367,7.88e-05,0.161,0.499,89.964,6IpcOV0Re2M1l8APgqkTrJ,376619,30,736510
0.639,0.694,-4.635,0.0385,0.171,2.5e-05,0.133,0.52,112.292,1RDlm1UEyvBynCXBmbGsgM,282493,34,736384
0.697,0.392,-10.105,0.034,0.404,0.00121,0.0821,0.725,97.967,19sS9R9gt0JVDFupSctN6E,205533,18,736258
0.74,0.333,-11.64,0.0274,0.00253,0.0507,0.282,0.268,110.045,5MAbReBs2DiDoJM0egoalR,188157,27,736160
0.527,0.606,-6.799,0.0305,0.0134,0.00029,0.418,0.267,105.509,5DFELITzxqOwPROrMfCXNc,279107,34,736104
0.615,0.56,-7.721,0.0389,0.442,3.99e-06,0.132,0.502,131.859,5RTeMqtMcVCOukwgiNg11H,227600,33,735996
0.335,0.959,-3.864,0.258,0.0117,0.0,0.157,0.207,106.685,57ySi6fWZOIefsFmOnRqIY,196360,38,736104
0.735,0.836,-7.467,0.0451,0.353,0.0143,0.342,0.781,121.251,76wmcjmCwc6kfkL7oa1Jg6,174248,26,736174
0.61,0.548,-10.408,0.0555,0.775,0.0347,0.425,0.413,103.983,6otg8PM947fXGcdnmI5eSE,202423,23,736069
0.52,0.901,-5.011,0.047,0.00518,0.00122,0.484,0.855,93.033,48Ma2WkbEcsnNXqDjOkoSa,149895,25,738225
0.451,0.817,-5.124,0.038,0.0144,3.49e-06,0.103,0.459,79.974,2E4awT2B9kuIPkiVezOqsh,220791,43,737994
0.548,0.64,-6.285,0.0306,0.21,0.000328,0.08,0.392,108.326,5w6B0sAH7XauCvMOAtplQj,197520,61,736601
0.566,0.663,-9.068,0.0278,0.0945,0.294,0.0915,0.762,91.108,47cNDW1xyM03mT2kseO41a,298760,57,735866
